15526;POLYGON((-51.895104 -25.232965, -51.637596 -25.232965, -51.637596 -24.987241, -51.895104 -24.987241, -51.895104 -25.232965))
15527;POLYGON((-69.777889 -11.02121, -68.683704 -11.02121, -68.683704 -10.385017, -69.777889 -10.385017, -69.777889 -11.02121))
15528;POLYGON((-36.874751 -10.124099, -36.713951 -10.124099, -36.713951 -10.002251, -36.874751 -10.002251, -36.874751 -10.124099))
15529;POLYGON((-35.979207 -7.08046, -35.778696 -7.08046, -35.778696 -6.932402, -35.979207 -6.932402, -35.979207 -7.08046))
15530;POLYGON((-42.704598 -6.254825, -42.319199 -6.254825, -42.319199 -6.015565, -42.704598 -6.015565, -42.704598 -6.254825))
15531;POLYGON((-42.92001 -20.336722, -42.707269 -20.336722, -42.707269 -20.121428, -42.92001 -20.121428, -42.92001 -20.336722))
15532;POLYGON((-46.815352 -14.427156, -46.052598 -14.427156, -46.052598 -14.020487, -46.815352 -14.020487, -46.815352 -14.427156))
15533;POLYGON((-42.369892 -21.714546, -41.993149 -21.714546, -41.993149 -21.427472, -42.369892 -21.427472, -42.369892 -21.714546))
15534;POLYGON((-42.208579 -18.433091, -42.049175 -18.433091, -42.049175 -18.218648, -42.208579 -18.218648, -42.208579 -18.433091))
15535;POLYGON((-38.31238 -11.892213, -38.049059 -11.892213, -38.049059 -11.608841, -38.31238 -11.608841, -38.31238 -11.892213))
15536;POLYGON((-47.75249 -5.940285, -47.437857 -5.940285, -47.437857 -5.635041, -47.75249 -5.635041, -47.75249 -5.940285))
15537;POLYGON((-42.346914 -20.555, -42.179337 -20.555, -42.179337 -20.322086, -42.346914 -20.322086, -42.346914 -20.555))
15538;POLYGON((-39.673825 -5.785415, -39.246826 -5.785415, -39.246826 -5.374697, -39.673825 -5.374697, -39.673825 -5.785415))
15539;POLYGON((-50.676989 -26.13528, -50.217334 -26.13528, -50.217334 -25.719994, -50.676989 -25.719994, -50.676989 -26.13528))
15540;POLYGON((-56.323007 -11.40434, -54.911265 -11.40434, -54.911265 -10.84742, -56.323007 -10.84742, -56.323007 -11.40434))
15541;POLYGON((-49.48146 -27.589745, -49.300598 -27.589745, -49.300598 -27.437538, -49.48146 -27.437538, -49.48146 -27.589745))
